recency,frequency,monetary,sessions_last_30d,pages_viewed,cart_additions,last_visit_days,tickets_count,complaints_count,last_ticket_days,cart_abandon_rate,engagement_score,support_frustration,purchase_intensity,avg_order_value,tenure_days,country_Germany,country_India,country_UK,country_USA,device_type_Mobile,device_type_Tablet,churn_prob,actual_churn,risk_segment,predicted_clv,clv_segment,retention_action,save_probability,expected_revenue_saved
117.0,5.0,286.32,7,25,5,18,3,0,106,0.625,13.8,0.8999999999999999,0.0423728813559322,47.72,237,True,False,False,False,False,False,0.68868756,0,Medium Risk,314.9116632909511,Low CLV,Regular Marketing,,
71.0,5.0,395.87,10,20,0,2,3,1,117,0.0,12.0,1.5999999999999999,0.06944444444444445,65.97833333333334,4,False,False,False,True,True,False,0.7599172,1,High Risk,493.72593113535834,Low CLV,Offer: 10% Coupon,,
79.0,7.0,913.42,7,30,3,29,2,0,85,0.375,15.4,0.6,0.0875,114.1775,231,False,False,False,True,True,False,0.5543084,1,Medium Risk,1072.3579432137992,High CLV,Nurture: Product Recommendations,,
100.0,6.0,706.9399999999999,8,31,1,29,2,0,32,0.1111111111111111,15.8,0.6,0.0594059405940594,100.99142857142856,317,False,False,False,False,False,False,0.6218695,1,Medium Risk,808.0384282204368,High CLV,Nurture: Product Recommendations,,
138.0,6.0,713.7,8,24,5,50,1,1,68,0.5555555555555556,13.8,1.0,0.04316546762589928,101.95714285714287,327,False,True,False,False,True,False,0.87432855,1,High Risk,792.6895396529663,High CLV,Critical: 20% Discount + Personal Email,,
159.0,5.0,482.71,11,21,1,53,1,0,28,0.08333333333333333,13.0,0.3,0.03125,80.45166666666667,60,False,False,False,False,False,False,0.849536,1,High Risk,574.4204998331494,High CLV,Critical: 20% Discount + Personal Email,,
50.0,7.0,643.3199999999999,8,28,5,43,2,0,103,0.5555555555555556,15.400000000000002,0.6,0.13725490196078433,80.41499999999999,144,False,False,False,True,False,False,0.16084519,0,Low Risk,708.8615120759598,High CLV,VIP Loyalty Rewards,,
38.0,7.0,512.34,9,26,3,35,0,1,58,0.3,14.6,0.7,0.1794871794871795,64.0425,40,False,False,False,False,True,False,0.097345866,0,Low Risk,550.4281246268125,High CLV,VIP Loyalty Rewards,,
30.0,7.0,567.36,13,36,3,31,1,0,112,0.21428571428571427,20.200000000000003,0.3,0.22580645161290322,70.92,18,False,False,False,True,True,False,0.13086423,0,Low Risk,645.3571883720224,High CLV,VIP Loyalty Rewards,,
105.0,5.0,705.32,5,27,0,29,0,0,75,0.0,12.8,0.0,0.04716981132075472,117.55333333333334,169,False,False,False,False,True,False,0.5947233,1,Medium Risk,781.4100027012668,High CLV,Nurture: Product Recommendations,,
152.0,3.0,376.64,8,16,1,55,2,1,1,0.1111111111111111,9.8,1.2999999999999998,0.0196078431372549,94.16,273,False,False,False,True,True,False,0.749685,1,High Risk,429.6758836347443,Low CLV,Offer: 10% Coupon,,
296.0,2.0,348.46,2,23,9,54,2,1,9,3.0,11.800000000000002,1.2999999999999998,0.006734006734006734,116.15333333333332,237,False,False,True,False,True,False,0.9873109,1,High Risk,368.784721382107,Low CLV,Offer: 10% Coupon,,
37.0,6.0,660.08,8,22,1,42,0,0,33,0.1111111111111111,12.2,0.0,0.15789473684210525,94.29714285714286,344,False,False,False,False,True,False,0.033064004,0,Low Risk,754.2228113296479,High CLV,VIP Loyalty Rewards,,
234.0,4.0,409.23,10,26,3,40,0,0,76,0.2727272727272727,15.0,0.0,0.01702127659574468,81.846,300,True,False,False,False,True,False,0.71505135,1,High Risk,458.3638387214877,Low CLV,Offer: 10% Coupon,,
84.0,5.0,533.19,11,22,3,13,1,0,70,0.25,13.8,0.3,0.058823529411764705,88.86500000000001,58,True,False,False,False,True,False,0.7347559,1,High Risk,611.9285482806235,High CLV,Critical: 20% Discount + Personal Email,,
139.0,6.0,562.28,10,26,2,5,0,0,104,0.18181818181818182,14.8,0.0,0.04285714285714286,80.32571428571428,260,False,False,False,True,False,False,0.75321865,0,High Risk,679.9864380620077,High CLV,Critical: 20% Discount + Personal Email,,
35.0,6.0,622.61,8,20,2,42,3,1,46,0.2222222222222222,11.6,1.5999999999999999,0.16666666666666666,88.94428571428571,115,False,False,False,True,True,False,0.029952109,0,Low Risk,677.362065822235,High CLV,VIP Loyalty Rewards,,
165.0,6.0,576.73,10,25,3,59,2,1,101,0.2727272727272727,14.6,1.2999999999999998,0.03614457831325301,82.39,327,False,True,False,False,False,False,0.78731537,1,High Risk,702.9281613973018,High CLV,Critical: 20% Discount + Personal Email,,
199.0,4.0,459.92,7,23,3,8,2,2,89,0.375,12.600000000000001,2.0,0.02,91.98400000000001,306,False,True,False,False,True,False,0.48803574,0,Medium Risk,534.2953417061954,High CLV,Nurture: Product Recommendations,,
70.0,7.0,619.76,8,19,6,41,2,0,41,0.6666666666666666,12.0,0.6,0.09859154929577464,77.47,274,True,False,False,False,False,True,0.66429174,1,Medium Risk,696.0179170948127,High CLV,Nurture: Product Recommendations,,
183.0,3.0,298.29,9,28,1,49,0,0,51,0.1,15.0,0.0,0.016304347826086956,74.5725,341,False,False,True,False,True,False,0.8741281,1,High Risk,330.5597654160449,Low CLV,Offer: 10% Coupon,,
351.0,1.0,316.36,10,15,4,23,1,2,102,0.36363636363636365,10.8,1.7,0.002840909090909091,158.18,279,True,False,False,False,True,False,0.9969151,1,High Risk,334.72822645523485,Low CLV,Offer: 10% Coupon,,
250.0,2.0,147.83,7,29,1,39,3,1,92,0.125,14.600000000000001,1.5999999999999999,0.00796812749003984,49.27666666666667,125,False,False,True,False,True,False,0.7878678,1,High Risk,166.60997359787922,Low CLV,Offer: 10% Coupon,,
179.0,4.0,540.34,5,23,2,30,2,1,15,0.3333333333333333,11.600000000000001,1.2999999999999998,0.022222222222222223,108.06800000000001,238,True,False,False,False,True,False,0.6693276,1,Medium Risk,630.1429140782086,High CLV,Nurture: Product Recommendations,,
37.0,7.0,886.35,8,26,2,53,5,1,57,0.2222222222222222,14.000000000000002,2.2,0.18421052631578946,110.79375,140,True,False,False,False,True,False,0.053743526,1,Low Risk,987.9035566192003,High CLV,VIP Loyalty Rewards,,
126.0,5.0,303.08,4,25,5,57,5,0,47,1.0,12.6,1.5,0.03937007874015748,50.51333333333333,258,False,True,False,False,True,False,0.93010986,1,High Risk,366.0686677225469,Low CLV,Offer: 10% Coupon,,
175.0,5.0,731.86,11,34,4,3,1,0,106,0.3333333333333333,18.8,0.3,0.028409090909090908,121.97666666666667,222,True,False,False,False,True,False,0.8275109,1,High Risk,853.6428205627291,High CLV,Critical: 20% Discount + Personal Email,,
90.0,5.0,538.33,8,30,1,23,2,0,80,0.1111111111111111,15.399999999999999,0.6,0.054945054945054944,89.72166666666668,270,False,False,False,True,False,False,0.56636834,1,Medium Risk,651.4069034556919,High CLV,Nurture: Product Recommendations,,
212.0,3.0,375.67,5,17,2,27,5,0,15,0.3333333333333333,9.200000000000001,1.5,0.014084507042253521,93.9175,112,False,False,False,False,False,True,0.52517325,0,Medium Risk,432.285665234957,Low CLV,Regular Marketing,,
86.0,5.0,420.25,4,34,4,38,2,1,8,0.8,16.0,1.2999999999999998,0.05747126436781609,70.04166666666667,137,False,False,True,False,True,False,0.70425045,0,High Risk,472.6728062658647,Low CLV,Offer: 10% Coupon,,
28.0,7.0,744.29,7,28,4,14,1,1,79,0.5,14.800000000000002,1.0,0.2413793103448276,93.03625,90,False,True,False,False,True,False,0.04807377,0,Low Risk,908.3322047341571,High CLV,VIP Loyalty Rewards,,
64.0,6.0,801.01,10,24,1,31,0,0,112,0.09090909090909091,13.8,0.0,0.09230769230769231,114.42999999999999,157,False,False,True,False,False,False,0.8490799,1,High Risk,973.4611841274609,High CLV,Critical: 20% Discount + Personal Email,,
84.0,5.0,503.09999999999997,11,24,2,32,1,0,54,0.16666666666666666,14.400000000000002,0.3,0.058823529411764705,83.85,148,True,False,False,False,False,False,0.82444406,0,High Risk,586.2234458556956,High CLV,Critical: 20% Discount + Personal Email,,
134.0,4.0,456.07,8,29,6,9,2,0,118,0.6666666666666666,16.0,0.6,0.02962962962962963,91.214,328,False,False,False,True,True,False,0.43876567,0,Medium Risk,516.1267327022077,High CLV,Nurture: Product Recommendations,,
7.0,7.0,659.66,5,27,5,52,1,1,79,0.8333333333333334,13.8,1.0,0.875,82.4575,157,False,False,True,False,False,False,0.16883665,0,Low Risk,755.654067562129,High CLV,VIP Loyalty Rewards,,
247.0,2.0,591.65,7,28,2,37,0,1,62,0.25,14.400000000000002,0.7,0.008064516129032258,197.21666666666667,248,False,False,False,False,False,False,0.8036773,1,High Risk,710.7077924971526,High CLV,Critical: 20% Discount + Personal Email,,
148.0,4.0,319.93,7,24,2,15,2,0,68,0.25,12.800000000000002,0.6,0.026845637583892617,63.986000000000004,153,False,False,True,False,True,False,0.7826967,1,High Risk,368.6868275007603,Low CLV,Offer: 10% Coupon,,
169.0,6.0,291.91999999999996,7,23,3,4,2,2,115,0.375,12.600000000000001,2.0,0.03529411764705882,41.702857142857134,337,False,False,False,True,False,False,0.7078511,1,High Risk,303.63934034104733,Low CLV,Offer: 10% Coupon,,
124.0,5.0,627.1700000000001,9,27,2,38,1,0,67,0.2,14.8,0.3,0.04,104.52833333333335,247,False,True,False,False,True,False,0.7361039,1,High Risk,733.0035151762614,High CLV,Critical: 20% Discount + Personal Email,,
25.0,7.0,539.06,8,20,1,33,1,0,113,0.1111111111111111,11.399999999999999,0.3,0.2692307692307692,67.3825,115,True,False,False,False,True,False,0.12030382,1,Low Risk,639.4503798293224,High CLV,VIP Loyalty Rewards,,
129.0,4.0,208.76999999999998,11,21,3,3,2,1,9,0.25,13.4,1.2999999999999998,0.03076923076923077,41.754,128,False,False,False,True,True,False,0.733478,1,High Risk,254.52856872259383,Low CLV,Offer: 10% Coupon,,
999.0,0.0,0.0,7,26,3,8,0,1,46,0.375,13.8,0.7,0.0,0.0,59,False,True,False,False,True,False,0.99350584,1,High Risk,0.0,Low CLV,Offer: 10% Coupon,,
245.0,3.0,462.97,11,28,3,26,0,2,57,0.25,16.200000000000003,1.4,0.012195121951219513,115.7425,89,True,False,False,False,True,False,0.8910334,1,High Risk,549.6045265701155,High CLV,Critical: 20% Discount + Personal Email,,
247.0,2.0,158.09,11,31,4,47,0,1,87,0.3333333333333333,17.6,0.7,0.008064516129032258,52.696666666666665,157,True,False,False,False,True,False,0.6664874,1,Medium Risk,167.00165207187482,Low CLV,Regular Marketing,,
38.0,6.0,976.38,12,25,3,46,3,1,63,0.23076923076923078,15.4,1.5999999999999999,0.15384615384615385,139.48285714285714,175,False,False,False,False,True,False,0.020874951,0,Low Risk,1138.2821861508155,High CLV,VIP Loyalty Rewards,,
147.0,5.0,251.67,7,27,4,53,1,0,81,0.5,14.400000000000002,0.3,0.033783783783783786,41.945,70,False,False,False,True,False,False,0.89370066,1,High Risk,268.32578027565125,Low CLV,Offer: 10% Coupon,,
116.0,5.0,296.11,7,18,1,8,3,1,25,0.125,10.2,1.5999999999999999,0.042735042735042736,49.35166666666667,13,True,False,False,False,True,False,0.8295289,1,High Risk,332.26183736864107,Low CLV,Offer: 10% Coupon,,
290.0,1.0,48.69,6,23,2,51,2,1,12,0.2857142857142857,12.000000000000002,1.2999999999999998,0.003436426116838488,24.345,73,False,False,True,False,False,False,0.99557734,1,High Risk,54.833574161495214,Low CLV,Offer: 10% Coupon,,
144.0,5.0,562.9300000000001,8,22,3,33,3,0,5,0.3333333333333333,12.6,0.8999999999999999,0.034482758620689655,93.82166666666667,216,False,False,False,True,True,False,0.36917531,1,Low Risk,686.9348448552482,High CLV,VIP Loyalty Rewards,,
184.0,4.0,225.57999999999998,9,19,3,59,0,1,118,0.3,11.8,0.7,0.021621621621621623,45.116,6,False,False,False,False,True,False,0.88705885,1,High Risk,257.5904279102664,Low CLV,Offer: 10% Coupon,,
14.0,6.0,879.37,4,23,1,58,2,2,35,0.2,11.0,2.0,0.4,125.62428571428572,160,False,False,False,False,False,False,0.08976847,1,Low Risk,1015.0897705680916,High CLV,VIP Loyalty Rewards,,
146.0,4.0,559.65,12,25,5,7,2,0,83,0.38461538461538464,15.8,0.6,0.027210884353741496,111.92999999999999,110,False,False,False,True,True,False,0.6241225,1,Medium Risk,661.302578712,High CLV,Nurture: Product Recommendations,,
176.0,4.0,363.64,7,23,3,59,1,0,92,0.375,12.600000000000001,0.3,0.022598870056497175,72.728,313,False,False,False,False,True,False,0.50133806,1,Medium Risk,431.30645990340594,Low CLV,Regular Marketing,,
149.0,4.0,552.1,11,28,3,54,1,1,97,0.25,16.200000000000003,1.0,0.02666666666666667,110.42,331,False,False,False,True,True,False,0.7496978,1,High Risk,620.2828602058559,High CLV,Critical: 20% Discount + Personal Email,,
160.0,5.0,709.4,8,26,6,34,0,0,74,0.6666666666666666,14.8,0.0,0.031055900621118012,118.23333333333333,6,False,False,True,False,True,False,0.79542357,1,High Risk,810.6506810266952,High CLV,Critical: 20% Discount + Personal Email,,
56.0,7.0,755.76,5,25,2,34,2,1,108,0.3333333333333333,12.4,1.2999999999999998,0.12280701754385964,94.47,349,False,False,True,False,False,False,0.0849562,1,Low Risk,919.8816388802958,High CLV,VIP Loyalty Rewards,,
247.0,3.0,138.87,5,23,2,33,0,0,54,0.3333333333333333,11.600000000000001,0.0,0.012096774193548387,34.7175,282,False,False,False,False,True,False,0.92638296,1,High Risk,149.85597930877,Low CLV,Offer: 10% Coupon,,
207.0,4.0,402.76,12,27,1,59,2,0,41,0.07692307692307693,15.8,0.6,0.019230769230769232,80.55199999999999,12,False,True,False,False,True,False,0.81175005,1,High Risk,455.4446684372663,Low CLV,Offer: 10% Coupon,,
114.0,6.0,932.81,2,29,4,0,1,0,67,1.3333333333333333,13.200000000000003,0.3,0.05217391304347826,133.25857142857143,139,False,False,False,True,True,False,0.88631696,1,High Risk,1027.3196805376645,High CLV,Critical: 20% Discount + Personal Email,,
13.0,5.0,625.05,10,32,3,59,4,1,15,0.2727272727272727,17.400000000000002,1.9,0.35714285714285715,104.175,193,False,False,False,True,False,False,0.023321416,1,Low Risk,758.1945269031155,High CLV,VIP Loyalty Rewards,,
199.0,4.0,659.04,4,25,3,29,4,1,84,0.6,12.2,1.9,0.02,131.808,303,False,False,False,False,False,False,0.5315989,1,Medium Risk,761.7674653623782,High CLV,Nurture: Product Recommendations,,
222.0,4.0,300.33000000000004,9,31,1,36,3,1,9,0.1,16.2,1.5999999999999999,0.017937219730941704,60.06600000000001,48,False,False,True,False,True,False,0.8508372,0,High Risk,371.94219365213195,Low CLV,Offer: 10% Coupon,,
159.0,5.0,534.37,7,32,1,13,2,1,117,0.125,15.8,1.2999999999999998,0.03125,89.06166666666667,272,False,False,True,False,True,False,0.8103367,1,High Risk,604.1085539532228,High CLV,Critical: 20% Discount + Personal Email,,
209.0,5.0,402.75,6,23,3,37,2,1,105,0.42857142857142855,12.200000000000001,1.2999999999999998,0.023809523809523808,67.125,333,False,False,False,False,False,False,0.54450184,1,Medium Risk,444.20444093415756,Low CLV,Regular Marketing,,
118.0,5.0,504.53999999999996,12,18,5,49,3,1,41,0.38461538461538464,13.0,1.5999999999999999,0.04201680672268908,84.08999999999999,77,False,False,False,False,True,False,0.8625291,1,High Risk,581.145789042262,High CLV,Critical: 20% Discount + Personal Email,,
83.0,5.0,349.21,13,29,6,11,0,0,43,0.42857142857142855,18.0,0.0,0.05952380952380952,58.20166666666666,161,False,False,False,True,True,False,0.75938123,1,High Risk,395.22052169110265,Low CLV,Offer: 10% Coupon,,
23.0,8.0,830.6800000000001,6,36,1,12,2,1,114,0.14285714285714285,17.0,1.2999999999999998,0.3333333333333333,92.29777777777778,316,False,True,False,False,False,False,0.102330804,0,Low Risk,962.4971312919806,High CLV,VIP Loyalty Rewards,,
261.0,3.0,229.42000000000002,15,27,5,45,1,0,111,0.3125,17.8,0.3,0.011450381679389313,57.355000000000004,361,False,False,False,False,True,False,0.4208027,0,Medium Risk,280.6260759326077,Low CLV,Regular Marketing,,
117.0,5.0,298.23,6,35,3,35,0,1,36,0.42857142857142855,17.0,0.7,0.0423728813559322,49.705000000000005,110,True,False,False,False,True,False,0.7486791,0,High Risk,329.34694108619385,Low CLV,Offer: 10% Coupon,,
113.0,6.0,436.84000000000003,8,21,3,10,1,0,80,0.3333333333333333,12.200000000000001,0.3,0.05263157894736842,62.40571428571429,292,False,False,False,False,False,False,0.7363554,1,High Risk,517.7588818354877,High CLV,Critical: 20% Discount + Personal Email,,
215.0,5.0,454.18,5,17,1,2,2,1,49,0.16666666666666666,9.0,1.2999999999999998,0.023148148148148147,75.69666666666667,193,False,False,True,False,True,False,0.6976723,1,Medium Risk,528.2239813468066,High CLV,Nurture: Product Recommendations,,
131.0,6.0,885.01,9,20,7,6,3,1,32,0.7,13.0,1.5999999999999999,0.045454545454545456,126.42999999999999,228,False,True,False,False,False,True,0.7402872,1,High Risk,971.7102377093669,High CLV,Critical: 20% Discount + Personal Email,,
32.0,7.0,736.91,9,26,3,9,2,1,66,0.3,14.6,1.2999999999999998,0.21212121212121213,92.11375,30,False,False,False,True,False,True,0.06651133,0,Low Risk,910.8322855032842,High CLV,VIP Loyalty Rewards,,
229.0,3.0,192.63,6,21,6,18,1,0,12,0.8571428571428571,12.0,0.3,0.013043478260869565,48.1575,213,False,False,False,False,True,False,0.8573234,0,High Risk,217.96718609051038,Low CLV,Offer: 10% Coupon,,
69.0,8.0,733.4499999999999,6,21,0,37,0,0,19,0.0,10.8,0.0,0.11428571428571428,81.49444444444444,14,False,False,False,True,False,False,0.83209014,1,High Risk,859.8870465199559,High CLV,Critical: 20% Discount + Personal Email,,
25.0,7.0,637.8199999999999,6,34,3,50,3,0,44,0.42857142857142855,16.6,0.8999999999999999,0.2692307692307692,79.72749999999999,351,False,False,True,False,True,False,0.0670684,0,Low Risk,695.2842764164826,High CLV,VIP Loyalty Rewards,,
286.0,2.0,256.82,6,21,0,23,1,1,65,0.0,10.8,1.0,0.006968641114982578,85.60666666666667,350,True,False,False,False,True,False,0.8546716,1,High Risk,312.6260452766513,Low CLV,Offer: 10% Coupon,,
71.0,5.0,443.35,7,22,4,22,2,2,110,0.5,12.400000000000002,2.0,0.06944444444444445,73.89166666666667,53,True,False,False,False,True,False,0.8169246,1,High Risk,493.485052061696,Low CLV,Offer: 10% Coupon,,
313.0,3.0,258.35,1,26,4,53,0,0,11,2.0,11.600000000000001,0.0,0.009554140127388535,64.5875,208,False,False,False,True,True,False,0.96757567,1,High Risk,297.4708714949531,Low CLV,Offer: 10% Coupon,,
23.0,7.0,838.6500000000001,6,19,0,2,0,0,97,0.0,10.0,0.0,0.2916666666666667,104.83125000000001,236,False,False,True,False,False,False,0.13462593,1,Low Risk,1000.340859845645,High CLV,VIP Loyalty Rewards,,
13.0,5.0,302.78999999999996,7,29,4,57,2,0,116,0.5,15.200000000000003,0.6,0.35714285714285715,50.464999999999996,254,True,False,False,False,True,False,0.07881314,0,Low Risk,365.82274126466524,Low CLV,Regular Marketing,,
218.0,3.0,405.66,4,26,2,24,0,0,13,0.4,12.4,0.0,0.0136986301369863,101.415,209,False,False,True,False,False,True,0.82678443,1,High Risk,443.94416923547936,Low CLV,Offer: 10% Coupon,,
199.0,2.0,258.41,18,26,3,4,1,0,75,0.15789473684210525,18.200000000000003,0.3,0.01,86.13666666666667,199,False,False,False,False,True,False,0.88711375,1,High Risk,311.0003319017052,Low CLV,Offer: 10% Coupon,,
256.0,3.0,344.56,2,17,4,9,0,1,48,1.3333333333333333,8.4,0.7,0.011673151750972763,86.14,212,False,True,False,False,True,False,0.9820055,1,High Risk,381.33104756796956,Low CLV,Offer: 10% Coupon,,
210.0,2.0,80.73,5,15,3,24,0,1,114,0.5,8.6,0.7,0.009478672985781991,26.91,71,False,False,True,False,True,False,0.9276626,1,High Risk,92.27698711637035,Low CLV,Offer: 10% Coupon,,
179.0,7.0,542.3199999999999,12,31,1,27,1,1,108,0.07692307692307693,17.400000000000002,1.0,0.03888888888888889,67.78999999999999,347,True,False,False,False,True,False,0.34792846,1,Low Risk,574.9694274807849,High CLV,VIP Loyalty Rewards,,
222.0,3.0,254.42000000000002,13,19,2,42,4,1,59,0.14285714285714285,13.200000000000001,1.9,0.013452914798206279,63.605000000000004,266,False,False,False,False,True,False,0.8397491,1,High Risk,283.80757068193776,Low CLV,Offer: 10% Coupon,,
288.0,2.0,83.91,4,36,2,55,1,0,18,0.4,16.4,0.3,0.006920415224913495,27.97,306,False,False,True,False,False,False,0.7506006,1,High Risk,89.63419096232323,Low CLV,Offer: 10% Coupon,,
144.0,5.0,504.45,7,21,4,5,3,1,13,0.5,12.000000000000002,1.5999999999999999,0.034482758620689655,84.075,127,False,True,False,False,True,False,0.6891227,1,Medium Risk,584.2638926528999,High CLV,Nurture: Product Recommendations,,
75.0,6.0,705.04,6,32,4,26,1,1,49,0.5714285714285714,16.0,1.0,0.07894736842105263,100.72,324,False,False,False,False,False,False,0.8341386,1,High Risk,820.7991758376847,High CLV,Critical: 20% Discount + Personal Email,,
184.0,3.0,365.63,15,19,0,5,4,0,112,0.0,13.600000000000001,1.2,0.016216216216216217,91.4075,288,True,False,False,False,True,False,0.82798004,1,High Risk,438.5036094514218,Low CLV,Offer: 10% Coupon,,
218.0,5.0,668.04,7,19,3,56,4,1,15,0.375,11.0,1.9,0.0228310502283105,111.33999999999999,213,False,False,False,False,False,True,0.68007666,1,Medium Risk,749.686471653861,High CLV,Nurture: Product Recommendations,,
275.0,2.0,294.68,8,35,3,8,1,0,67,0.3333333333333333,17.8,0.3,0.007246376811594203,98.22666666666667,49,False,False,False,True,True,False,0.89120466,1,High Risk,348.75885659837024,Low CLV,Offer: 10% Coupon,,
76.0,8.0,966.89,7,30,2,53,0,0,71,0.25,15.200000000000001,0.0,0.1038961038961039,107.43222222222222,187,False,False,False,True,False,False,0.897054,1,High Risk,1140.3811018504293,High CLV,Critical: 20% Discount + Personal Email,,
236.0,3.0,261.02,11,33,6,8,2,1,54,0.5,18.8,1.2999999999999998,0.012658227848101266,65.255,151,False,True,False,False,False,False,0.87736225,1,High Risk,310.6994125001483,Low CLV,Offer: 10% Coupon,,
74.0,4.0,240.88,8,25,2,46,1,2,17,0.2222222222222222,13.6,1.7,0.05333333333333334,48.176,250,False,False,False,False,True,False,0.7258552,1,High Risk,295.5443136902471,Low CLV,Offer: 10% Coupon,,
66.0,6.0,813.53,6,23,4,26,1,1,61,0.5714285714285714,12.400000000000002,1.0,0.08955223880597014,116.21857142857142,261,False,False,False,True,False,False,0.7271648,1,High Risk,892.2765031982008,High CLV,Critical: 20% Discount + Personal Email,,
200.0,4.0,348.69,11,28,2,41,0,0,67,0.16666666666666666,16.0,0.0,0.01990049751243781,69.738,334,False,False,False,False,True,False,0.55529386,1,Medium Risk,373.16432489301866,Low CLV,Regular Marketing,,
14.0,6.0,467.75,10,23,1,32,0,0,58,0.09090909090909091,13.4,0.0,0.4,66.82142857142857,274,False,False,False,True,False,False,0.1056892,0,Low Risk,539.6819188802418,High CLV,VIP Loyalty Rewards,,
104.0,5.0,569.19,11,23,5,57,2,1,81,0.4166666666666667,14.600000000000001,1.2999999999999998,0.047619047619047616,94.86500000000001,11,False,False,False,True,True,False,0.78012174,1,High Risk,672.300159911802,High CLV,Critical: 20% Discount + Personal Email,,
24.0,7.0,563.87,8,34,1,1,2,1,107,0.1111111111111111,17.0,1.2999999999999998,0.28,70.48375,70,False,False,False,True,False,False,0.0523794,0,Low Risk,663.8057378364668,High CLV,VIP Loyalty Rewards,,
179.0,5.0,436.6,12,25,7,35,3,0,68,0.5384615384615384,16.2,0.8999999999999999,0.027777777777777776,72.76666666666667,233,False,False,False,False,False,True,0.6781057,1,Medium Risk,505.409444470303,Low CLV,Regular Marketing,,
103.0,5.0,452.52000000000004,12,31,2,47,1,0,83,0.15384615384615385,17.6,0.3,0.04807692307692308,75.42,302,False,False,False,True,True,False,0.7214691,1,High Risk,544.6397703853712,High CLV,Critical: 20% Discount + Personal Email,,
255.0,3.0,136.5,11,30,2,23,1,1,35,0.16666666666666666,16.799999999999997,1.0,0.01171875,34.125,75,False,False,False,False,True,False,0.87074137,1,High Risk,155.4969555588618,Low CLV,Offer: 10% Coupon,,
348.0,2.0,143.39999999999998,9,21,2,34,0,0,9,0.2,12.4,0.0,0.0057306590257879654,47.79999999999999,33,False,False,True,False,True,False,0.805284,1,High Risk,161.72849039011572,Low CLV,Offer: 10% Coupon,,
264.0,3.0,518.3299999999999,8,19,3,57,4,0,21,0.3333333333333333,11.4,1.2,0.011320754716981131,129.58249999999998,156,False,False,False,True,True,False,0.6740315,1,Medium Risk,533.2105178516058,High CLV,Nurture: Product Recommendations,,
88.0,6.0,443.39,6,24,0,5,0,0,110,0.0,12.000000000000002,0.0,0.06741573033707865,63.34142857142857,73,True,False,False,False,True,False,0.67677724,1,Medium Risk,510.3978514858929,High CLV,Nurture: Product Recommendations,,
233.0,2.0,143.76999999999998,6,24,3,6,2,0,90,0.42857142857142855,12.600000000000001,0.6,0.008547008547008548,47.923333333333325,72,False,False,True,False,False,False,0.40509146,1,Medium Risk,162.61129424050196,Low CLV,Regular Marketing,,
299.0,1.0,138.74,11,28,3,11,0,1,95,0.25,16.200000000000003,0.7,0.0033333333333333335,69.37,243,False,False,False,False,True,False,0.9910687,1,High Risk,165.60809317575112,Low CLV,Offer: 10% Coupon,,
83.0,5.0,359.62,10,22,2,6,1,0,27,0.18181818181818182,13.200000000000001,0.3,0.05952380952380952,59.93666666666667,293,False,True,False,False,False,False,0.50120664,0,Medium Risk,429.7485953422904,Low CLV,Regular Marketing,,
256.0,3.0,280.11,7,21,6,2,2,0,45,0.75,12.400000000000002,0.6,0.011673151750972763,70.0275,225,False,False,True,False,True,False,0.33166268,1,Low Risk,304.06387126455365,Low CLV,Regular Marketing,,
23.0,8.0,740.12,5,21,1,34,1,1,93,0.16666666666666666,10.6,1.0,0.3333333333333333,82.23555555555555,96,False,False,False,True,False,False,0.112281546,0,Low Risk,869.3019073441766,High CLV,VIP Loyalty Rewards,,
318.0,1.0,43.03,6,18,3,41,2,0,59,0.42857142857142855,10.200000000000001,0.6,0.003134796238244514,21.515,137,True,False,False,False,False,False,0.9909991,1,High Risk,45.087043418143146,Low CLV,Offer: 10% Coupon,,
168.0,3.0,440.45000000000005,14,24,5,19,3,0,90,0.3333333333333333,16.200000000000003,0.8999999999999999,0.01775147928994083,110.11250000000001,12,False,False,False,False,True,False,0.70900047,0,High Risk,470.03721844326753,Low CLV,Offer: 10% Coupon,,
283.0,3.0,353.13,5,18,6,21,1,0,40,1.0,10.399999999999999,0.3,0.01056338028169014,88.2825,228,False,False,False,False,True,False,0.9059698,1,High Risk,411.2479744213376,Low CLV,Offer: 10% Coupon,,
159.0,4.0,171.3,7,21,2,14,2,0,89,0.25,11.600000000000001,0.6,0.025,34.260000000000005,73,False,False,True,False,True,False,0.77144635,1,High Risk,206.12061509912627,Low CLV,Offer: 10% Coupon,,
87.0,6.0,347.35,11,32,2,32,0,1,89,0.16666666666666666,17.6,0.7,0.06818181818181818,49.621428571428574,146,True,False,False,False,False,False,0.6268706,0,Medium Risk,410.04560890584827,Low CLV,Regular Marketing,,
94.0,4.0,792.25,10,20,4,33,1,1,64,0.36363636363636365,12.8,1.0,0.042105263157894736,158.45,62,False,True,False,False,False,False,0.75764436,0,High Risk,921.2779444030471,High CLV,Critical: 20% Discount + Personal Email,,
200.0,5.0,361.54999999999995,6,28,3,23,3,1,10,0.42857142857142855,14.200000000000001,1.5999999999999999,0.024875621890547265,60.258333333333326,273,False,False,False,False,False,True,0.8056846,1,High Risk,437.66783795843037,Low CLV,Offer: 10% Coupon,,
